Nb images:,5
Size:,640
posX,Image 1,,,,,,,,,,Image 2,,,,,,,,,,Image 3,,,,,,,,,,Image 4,,,,,,,,,,Image 5,,,,,,,,,,
,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,
212,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,29140,14,14,20,0.451613,0.222222,0.645161,0.757062,0.655556,0.645161,
213,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,27149,13,16,13,0.419355,0.253968,0.419355,0.833333,0.394383,0.419355,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
214,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,25133,12,17,13,0.387097,0.269841,0.419355,0.797374,0.356532,0.419355,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
215,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,27117,13,15,13,0.419355,0.238095,0.419355,0.833333,0.432234,0.419355,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29067,14,12,11,0.451613,0.190476,0.354839,0.895098,0.578231,0.451613,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
216,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,29067,14,12,11,0.451613,0.190476,0.354839,0.895098,0.578231,0.451613,27123,13,15,19,0.419355,0.238095,0.612903,0.747268,0.611529,0.612903,
217,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
218,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,31215,15,15,15,0.483871,0.238095,0.483871,0.833333,0.507937,0.483871,27183,13,17,15,0.419355,0.269841,0.483871,0.783094,0.442328,0.483871,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,27155,13,16,19,0.419355,0.253968,0.612903,0.743462,0.585631,0.612903,
219,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27183,13,17,15,0.419355,0.269841,0.483871,0.783094,0.442328,0.483871,29098,14,13,10,0.451613,0.206349,0.322581,0.921016,0.543084,0.451613,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
220,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,27082,13,14,10,0.419355,0.222222,0.322581,0.915152,0.470085,0.419355,27155,13,16,19,0.419355,0.253968,0.612903,0.743462,0.585631,0.612903,
221,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,27082,13,14,10,0.419355,0.222222,0.322581,0.915152,0.470085,0.419355,25107,12,16,19,0.387097,0.253968,0.612903,0.728483,0.585631,0.612903,
222,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,27082,13,14,10,0.419355,0.222222,0.322581,0.915152,0.470085,0.419355,25075,12,15,19,0.387097,0.238095,0.612903,0.732923,0.611529,0.612903,
223,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,27082,13,14,10,0.419355,0.222222,0.322581,0.915152,0.470085,0.419355,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
224,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31213,15,15,13,0.483871,0.238095,0.419355,0.877083,0.507937,0.483871,27151,13,16,15,0.419355,0.253968,0.483871,0.786563,0.475132,0.483871,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,27092,13,14,20,0.419355,0.222222,0.645161,0.744350,0.655556,0.645161,
225,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,31244,15,16,12,0.483871,0.253968,0.387097,0.903489,0.475132,0.483871,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
226,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,29197,14,16,13,0.451613,0.253968,0.419355,0.860535,0.437642,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,29196,14,16,12,0.451613,0.253968,0.387097,0.887737,0.437642,0.451613,27124,13,15,20,0.419355,0.238095,0.645161,0.740881,0.630952,0.645161,
227,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,27155,13,16,19,0.419355,0.253968,0.612903,0.743462,0.585631,0.612903,
228,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,31245,15,16,13,0.483871,0.253968,0.419355,0.880104,0.475132,0.483871,27155,13,16,19,0.419355,0.253968,0.612903,0.743462,0.585631,0.612903,
229,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,31277,15,17,13,0.483871,0.269841,0.419355,0.883573,0.442328,0.483871,27187,13,17,19,0.419355,0.269841,0.612903,0.739303,0.559733,0.612903,
230,29134,14,14,14,0.451613,0.222222,0.451613,0.833333,0.507937,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29232,14,17,16,0.451613,0.269841,0.516129,0.789674,0.477183,0.516129,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,27155,13,16,19,0.419355,0.253968,0.612903,0.743462,0.585631,0.612903,
231,29069,14,12,13,0.451613,0.190476,0.419355,0.853922,0.578231,0.451613,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,33294,16,16,14,0.516129,0.253968,0.451613,0.874349,0.507937,0.516129,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
232,31118,15,12,14,0.483871,0.190476,0.451613,0.851658,0.606349,0.483871,29262,14,18,14,0.451613,0.285714,0.451613,0.833333,0.367347,0.451613,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,33293,16,16,13,0.516129,0.253968,0.419355,0.894857,0.507937,0.516129,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
233,31149,15,13,13,0.483871,0.206349,0.419355,0.872079,0.573545,0.483871,31311,15,18,15,0.483871,0.285714,0.483871,0.833333,0.409524,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,33325,16,17,13,0.516129,0.269841,0.419355,0.898822,0.477183,0.516129,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
234,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,33326,16,17,14,0.516129,0.269841,0.451613,0.876992,0.477183,0.516129,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
235,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31311,15,18,15,0.483871,0.285714,0.483871,0.833333,0.409524,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,31277,15,17,13,0.483871,0.269841,0.419355,0.883573,0.442328,0.483871,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
236,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,29230,14,17,14,0.451613,0.269841,0.451613,0.833333,0.402494,0.451613,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,31310,15,18,14,0.483871,0.285714,0.451613,0.860465,0.409524,0.483871,27187,13,17,19,0.419355,0.269841,0.612903,0.739303,0.559733,0.612903,
237,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,29198,14,16,14,0.451613,0.253968,0.451613,0.833333,0.437642,0.451613,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,33358,16,18,14,0.516129,0.285714,0.451613,0.880000,0.446429,0.516129,27188,13,17,20,0.419355,0.269841,0.645161,0.733060,0.581746,0.645161,
238,29196,14,16,12,0.451613,0.253968,0.387097,0.887737,0.437642,0.451613,33294,16,16,14,0.516129,0.253968,0.451613,0.874349,0.507937,0.516129,25167,12,18,15,0.387097,0.285714,0.483871,0.751938,0.409524,0.483871,31310,15,18,14,0.483871,0.285714,0.451613,0.860465,0.409524,0.483871,27188,13,17,20,0.419355,0.269841,0.645161,0.733060,0.581746,0.645161,
239,31244,15,16,12,0.483871,0.253968,0.387097,0.903489,0.475132,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,33359,16,18,15,0.516129,0.285714,0.483871,0.856667,0.446429,0.516129,27156,13,16,20,0.419355,0.253968,0.645161,0.737129,0.606349,0.645161,
240,31276,15,17,12,0.483871,0.269841,0.387097,0.908692,0.442328,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29232,14,17,16,0.451613,0.269841,0.516129,0.789674,0.477183,0.516129,33391,16,19,15,0.516129,0.301587,0.483871,0.858393,0.415675,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
241,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29232,14,17,16,0.451613,0.269841,0.516129,0.789674,0.477183,0.516129,33326,16,17,14,0.516129,0.269841,0.451613,0.876992,0.477183,0.516129,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
242,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,33295,16,16,15,0.516129,0.253968,0.483871,0.853841,0.507937,0.516129,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,35375,17,17,15,0.548387,0.269841,0.483871,0.871936,0.507937,0.548387,27188,13,17,20,0.419355,0.269841,0.645161,0.733060,0.581746,0.645161,
243,31179,15,14,11,0.483871,0.222222,0.354839,0.915525,0.540741,0.483871,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,35343,17,16,15,0.548387,0.253968,0.483871,0.869855,0.536881,0.548387,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
244,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,35311,17,15,15,0.548387,0.238095,0.483871,0.867987,0.565826,0.548387,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
245,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31215,15,15,15,0.483871,0.238095,0.483871,0.833333,0.507937,0.483871,29200,14,16,16,0.451613,0.253968,0.516129,0.792318,0.507937,0.516129,35343,17,16,15,0.548387,0.253968,0.483871,0.869855,0.536881,0.548387,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
246,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31247,15,16,15,0.483871,0.253968,0.483871,0.833333,0.475132,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,33358,16,18,14,0.516129,0.285714,0.451613,0.880000,0.446429,0.516129,27188,13,17,20,0.419355,0.269841,0.645161,0.733060,0.581746,0.645161,
247,33229,16,14,13,0.516129,0.222222,0.419355,0.888211,0.569444,0.516129,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,27185,13,17,17,0.419355,0.269841,0.548387,0.756127,0.507937,0.548387,33326,16,17,14,0.516129,0.269841,0.451613,0.876992,0.477183,0.516129,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
248,33261,16,15,13,0.516129,0.238095,0.419355,0.891344,0.538690,0.516129,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,27153,13,16,17,0.419355,0.253968,0.548387,0.760290,0.536881,0.548387,35342,17,16,14,0.548387,0.253968,0.451613,0.888116,0.536881,0.548387,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
249,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,35375,17,17,15,0.548387,0.269841,0.483871,0.871936,0.507937,0.548387,29203,14,16,19,0.451613,0.253968,0.612903,0.758440,0.585631,0.612903,
250,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,33294,16,16,14,0.516129,0.253968,0.451613,0.874349,0.507937,0.516129,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
251,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,31278,15,17,14,0.483871,0.269841,0.451613,0.858453,0.442328,0.483871,27184,13,17,16,0.419355,0.269841,0.516129,0.767845,0.477183,0.516129,33262,16,15,14,0.516129,0.238095,0.451613,0.872007,0.538690,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
252,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,27185,13,17,17,0.419355,0.269841,0.548387,0.756127,0.507937,0.548387,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
253,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31247,15,16,15,0.483871,0.253968,0.483871,0.833333,0.475132,0.483871,29202,14,16,18,0.451613,0.253968,0.580645,0.767503,0.562610,0.580645,33262,16,15,14,0.516129,0.238095,0.451613,0.872007,0.538690,0.516129,29205,14,16,21,0.451613,0.253968,0.677419,0.744458,0.625094,0.677419,
254,33228,16,14,12,0.516129,0.222222,0.387097,0.906504,0.569444,0.516129,33295,16,16,15,0.516129,0.253968,0.483871,0.853841,0.507937,0.516129,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,33229,16,14,13,0.516129,0.222222,0.419355,0.888211,0.569444,0.516129,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
255,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,33295,16,16,15,0.516129,0.253968,0.483871,0.853841,0.507937,0.516129,29232,14,17,16,0.451613,0.269841,0.516129,0.789674,0.477183,0.516129,33230,16,14,14,0.516129,0.222222,0.451613,0.869919,0.569444,0.516129,29204,14,16,20,0.451613,0.253968,0.645161,0.750873,0.606349,0.645161,
256,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,31279,15,17,15,0.483871,0.269841,0.483871,0.833333,0.442328,0.483871,27152,13,16,16,0.419355,0.253968,0.516129,0.771810,0.507937,0.516129,31214,15,15,14,0.483871,0.238095,0.451613,0.855208,0.507937,0.483871,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
257,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,33360,16,18,16,0.516129,0.285714,0.516129,0.833333,0.446429,0.516129,29264,14,18,16,0.451613,0.285714,0.516129,0.786667,0.446429,0.516129,33230,16,14,14,0.516129,0.222222,0.451613,0.869919,0.569444,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
258,31179,15,14,11,0.483871,0.222222,0.354839,0.915525,0.540741,0.483871,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,27215,13,18,15,0.419355,0.285714,0.483871,0.779070,0.409524,0.483871,35245,17,13,13,0.548387,0.206349,0.419355,0.896208,0.623716,0.548387,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
259,31179,15,14,11,0.483871,0.222222,0.354839,0.915525,0.540741,0.483871,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,27215,13,18,15,0.419355,0.285714,0.483871,0.779070,0.409524,0.483871,35309,17,15,13,0.548387,0.238095,0.419355,0.902640,0.565826,0.548387,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
260,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,27215,13,18,15,0.419355,0.285714,0.483871,0.779070,0.409524,0.483871,33196,16,13,12,0.516129,0.206349,0.387097,0.902755,0.600198,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
261,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,33359,16,18,15,0.516129,0.285714,0.483871,0.856667,0.446429,0.516129,27248,13,19,16,0.419355,0.301587,0.516129,0.758154,0.415675,0.516129,33228,16,14,12,0.516129,0.222222,0.387097,0.906504,0.569444,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
262,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,27216,13,18,16,0.419355,0.285714,0.516129,0.763333,0.446429,0.516129,33260,16,15,12,0.516129,0.238095,0.387097,0.910681,0.538690,0.516129,29236,14,17,20,0.451613,0.269841,0.645161,0.747385,0.581746,0.645161,
263,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,33260,16,15,12,0.516129,0.238095,0.387097,0.910681,0.538690,0.516129,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
264,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,33327,16,17,15,0.516129,0.269841,0.483871,0.855163,0.477183,0.516129,29265,14,18,17,0.451613,0.285714,0.548387,0.771930,0.478992,0.548387,33229,16,14,13,0.516129,0.222222,0.419355,0.888211,0.569444,0.516129,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
265,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31279,15,17,15,0.483871,0.269841,0.483871,0.833333,0.442328,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,33229,16,14,13,0.516129,0.222222,0.419355,0.888211,0.569444,0.516129,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
266,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,31279,15,17,15,0.483871,0.269841,0.483871,0.833333,0.442328,0.483871,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,33229,16,14,13,0.516129,0.222222,0.419355,0.888211,0.569444,0.516129,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
267,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,33360,16,18,16,0.516129,0.285714,0.516129,0.833333,0.446429,0.516129,29233,14,17,17,0.451613,0.269841,0.548387,0.775429,0.507937,0.548387,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
268,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,31311,15,18,15,0.483871,0.285714,0.483871,0.833333,0.409524,0.483871,31281,15,17,17,0.483871,0.269841,0.548387,0.794730,0.507937,0.548387,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,29238,14,17,22,0.451613,0.269841,0.709677,0.735545,0.619769,0.709677,
269,31147,15,13,11,0.483871,0.206349,0.354839,0.910824,0.573545,0.483871,29230,14,17,14,0.451613,0.269841,0.451613,0.833333,0.402494,0.451613,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,29205,14,16,21,0.451613,0.253968,0.677419,0.744458,0.625094,0.677419,
270,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,29229,14,17,13,0.451613,0.269841,0.419355,0.862911,0.402494,0.451613,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,33228,16,14,12,0.516129,0.222222,0.387097,0.906504,0.569444,0.516129,31285,15,17,21,0.483871,0.269841,0.677419,0.754188,0.601663,0.677419,
271,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,31277,15,17,13,0.483871,0.269841,0.419355,0.883573,0.442328,0.483871,31249,15,16,17,0.483871,0.253968,0.548387,0.796812,0.536881,0.548387,31212,15,15,12,0.483871,0.238095,0.387097,0.898958,0.507937,0.483871,29237,14,17,21,0.451613,0.269841,0.677419,0.740997,0.601663,0.677419,
